content;score;sentiment_rating;wordCount;tweet_with_stopwords;wordCount_after_stopwords;tweet_stemmed
sangat membantu.. ketika saya dalam keadaan stres dan membutuhkan rileksasi,,aplikasi mudah digunakan;5;Positive;15;membantu  stres membutuhkan rileksasi aplikasi mudah;6;membantu stre membutuhkan rileksasi aplikasi mudah
kecewa, sudah bayar gak ada respon sampai uangnya hangus dan tdk kembali.;1;Negative;14;kecewa bayar gak respon uangnya hangus tdk ;7;kecewa bayar gak respon uangnya hangu tdk
bagus bgt sangat membantu dikala saya cemas, sedih, saya jg dapat menulis journal pribadi, dapat mengetahui mood tracker setiap hari dan dapat menenangkan saya. terima kasih;5;Positive;30;bagus membantu dikala cemas sedih jg menulis journal pribadi mood tracker menenangkan  terima kasih;14;bagu membantu dikala cema sedih jg menuli journal pribadi mood tracker menenangkan terima kasih
aplikasi terbaik yang pernah aku instal ;5;Positive;6;aplikasi terbaik instal;3;aplikasi terbaik instal
bagus dan mudah ddigunakan untuk pemula. harga paket terjangkau;5;Positive;10;bagus mudah ddigunakan pemula  harga paket terjangkau;7;bagu mudah ddigunakan pemula harga paket terjangkau
bagus banget sumpah, saya dengerin yang cerita lelap langsung pules. bisa mengurangi stres saya, cemas saya, panik saya, dll. terimakasih banyak;5;Positive;27;bagus sumpah dengerin cerita lelap langsung pules  mengurangi stres cemas panik dll  terimakasih;13;bagu sumpah dengerin cerita lelap langsung pule mengurangi stre cema panik dll terimakasih
semoga aplikasi ini bisa membantu saya;5;Positive;6;semoga aplikasi membantu;3;semoga aplikasi membantu
sangat membantu, konseling dimanapun dan kapanpun ;5;Positive;7;membantu konseling dimanapun;3;membantu konsel dimanapun
saran kasih opsi download dulu sebelum mulai meditasi;4;Positive;8;saran kasih opsi meditasi;4;saran kasih opsi meditasi
terima kasih riliv!;5;Positive;4;terima kasih riliv ;3;terima kasih riliv
ini bagus banget aku bisa jadi tenang dan aku bisa memaafkan diri sendiri dan orang lain benar benar ampuh hati aku langsung tenang tidur ku jadi nyenyak pokok ny htebest deh;5;Positive;31;bagus tenang memaafkan ampuh hati langsung tenang tidur ku nyenyak pokok ny htebest deh;14;bagu tenang memaafkan ampuh hati langsung tenang tidur ku nyenyak pokok ny htebest deh
aplikasinya cukup membantu, perasaan jadi lebih damai, tidur jadi lebih berkualitas;5;Positive;13;aplikasinya membantu perasaan damai tidur berkualitas;6;aplikasinya membantu perasaan damai tidur berkualita
halo kak bagus banget bisa bikin aku yang susah tidur langsung ketiduran. sayangnya pas mau beli konseling lewat shopeepay selalu ada tulisan error dan tidak bisa menghubungkannya ke shopeepay;4;Positive;30;halo kak bagus bikin susah tidur langsung ketiduran  sayangnya pas beli konseling shopeepay tulisan error menghubungkannya shopeepay;17;halo kak bagu bikin susah tidur langsung ketiduran sayangnya pa beli konsel shopeepay tulisan error menghubungkannya shopeepay
bagus;5;Positive;1;bagus;1;bagu
sy beri 3 dulu, krn br saja download. utk biaya berlangganan dengan diskon 50% itu apa saja yg bisa di akses? beda nya dengan biaya meditasi 1 th + uang kembali itu apa?;3;Neutral;38;sy  krn br  utk biaya berlangganan diskon   akses  beda biaya meditasi  th  uang ;13;sy krn br utk biaya berlangganan diskon aks beda biaya meditasi th uang
ternyata berbayar ya :(;3;Neutral;5;berbayar  ;1;berbayar
semoga membantu;5;Positive;2;semoga membantu;2;semoga membantu
beri bintang 4 dlu ya baru mulai mencoba soalnya... tp bagus sih walau baru pertama kali coba;4;Positive;18;bintang  dlu mencoba  tp bagus kali coba;7;bintang dlu mencoba tp bagu kali coba
apknya cocok untuk aku yang lagi ingin menenangkan fikiran dan banyak masalah;5;Positive;12;apknya cocok menenangkan fikiran;4;apknya cocok menenangkan fikiran
riliv sangat membantu saya ketika saya merasa stres terimakasih riliv;5;Positive;10;riliv membantu stres terimakasih riliv;5;riliv membantu stre terimakasih riliv
sangat membantu menenangkan diri sendiri;5;Positive;5;membantu menenangkan;2;membantu menenangkan
thxjjr aku yg aneh gini,jadi nyaman abis denger sarannyathx berattt;5;Positive;12;thxjjr aneh gini nyaman abis denger sarannyathx berattt;8;thxjjr aneh gini nyaman abi denger sarannyathx berattt
ok;5;Positive;1;ok;1;ok
aplikasi ini sudah sangat bagus tapi tolong di update selanjutnya buat paket yang lebih murah atau paket 1 bulannya dulu kalau 3 bulan saya kurang sanggup;5;Positive;26;aplikasi bagus tolong update paket murah paket  bulannya  sanggup;9;aplikasi bagu tolong updat paket murah paket bulannya sanggup
good;5;Positive;1;good;1;good
sangat berguna terimakasih telah mengeluarkan app riliv dan terimakasih untuk psikolog;5;Positive;11;berguna terimakasih mengeluarkan app riliv terimakasih psikolog;7;berguna terimakasih mengeluarkan app riliv terimakasih psikolog
keren dan membantu sekali;4;Positive;4;keren membantu;2;keren membantu
terima kasih riliv;5;Positive;3;terima kasih riliv;3;terima kasih riliv
belum satu hari saya menginstal aplikasi ini, namun rasanya nyaman sekali. saya berharap kedepannya akan tetap mendapatkan rasa nyaman seperti ini. sukses untuk aplikasinya..;5;Positive;28;menginstal aplikasi nyaman  berharap kedepannya nyaman  sukses aplikasinya ;8;menginst aplikasi nyaman berharap kedepannya nyaman suks aplikasinya
aplikasi yang sangat bermanfaat!;5;Positive;5;aplikasi bermanfaat ;2;aplikasi bermanfaat
sangat membuatku menjadi lebih mengenal diriku. aku menjadi tau apa tujuan hidupku. aplikasi ini sangat membantu menjaga pikiranku agar lebih tenang. untuk kalian semoga yang membaca ini, selamat anda telah menemukan aplikasi yang akan membuat hidupmu lebih baik jika kamu mau berusaha. terimakasih untuk tim yang telah memciptakan aplikasi ini;5;Positive;55;membuatku mengenal diriku  tau tujuan hidupku  aplikasi membantu menjaga pikiranku tenang  semoga membaca selamat menemukan aplikasi hidupmu berusaha  terimakasih tim memciptakan aplikasi;22;membuatku mengen diriku tau tujuan hidupku aplikasi membantu menjaga pikiranku tenang semoga membaca selamat menemukan aplikasi hidupmu berusaha terimakasih tim memciptakan aplikasi
serasa jadi temenku dong, si riliv ini;5;Positive;8;serasa temenku si riliv;4;serasa temenku si riliv
thanks riliv;5;Positive;2;thanks riliv;2;thank riliv
suka banget dengan aplikasi ini..love deh;5;Positive;8;suka aplikasi  love deh;4;suka aplikasi love deh
itu setelah di uninstall kenapa bekas jadwal riliv di kalender nggak bisa ilanggg... nggak ada pengaturan atau apa gitu ya.;1;Negative;22;uninstall bekas jadwal riliv kalender nggak ilanggg  nggak pengaturan gitu ;10;uninstal beka jadwal riliv kalend nggak ilanggg nggak pengaturan gitu
thanks riliv, aplikasinya bagus bgt. meditasinya bener2 bantu aku yg lagi struggling ;5;Positive;14;thanks riliv aplikasinya bagus  meditasinya bener bantu struggling;8;thank riliv aplikasinya bagu meditasinya bener bantu struggl
saya merasa lebih tenang dan nyaman;5;Positive;6;tenang nyaman;2;tenang nyaman
makin stres. free counseling sama volunteer di layanan lain sepertinya lebih proaktif dan relieving. chatnya sempet loading mulu jadi udah males banget bahkan sebelum konseling dimulai. pertanyaan counselor kayak pertanyaan bot. no follow up questions, pertanyaan gak berbobot, gak memberi konklusi apa pun. terus sarannya? healing, meditasi (mostly jualan aplikasi) dan butterfly hug. thanks! feel so relieved. fyi mending gue google sambil nonton drakor dan curhat sama kucing.;1;Negative;83;stres  free counseling volunteer layanan proaktif relieving  chatnya sempet loading mulu udah males konseling  counselor kayak bot  no follow up questions gak berbobot gak konklusi  sarannya  healing meditasi  mostly jualan aplikasi  butterfly hug  thanks  feel so relieved  fyi mending gue google nonton drakor curhat kucing ;45;stre free counsel volunt layanan proaktif reliev chatnya sempet load mulu udah male konsel counselor kayak bot no follow up question gak berbobot gak konklusi sarannya heal meditasi mostli jualan aplikasi butterfli hug thank feel so reliev fyi mend gue googl nonton drakor curhat kuce
bagus banget. bisa memberi motivasi, bisa menenangkan pikiran. saya sedang kesepian dan membutuhkan teman. semua teman saya saat ini semuanya menjauh. saya tidak tau harus bagaimana. saya ingin curhat, tapi saya tidak punya teman curhat. saya pun melihat di google aplikasi yg bisa di ajak curhat. dan saya menemukan apk ini. apk ini sangat membantu. terimakasih riliv;5;Positive;68;bagus  motivasi menenangkan pikiran  kesepian membutuhkan teman  teman menjauh  tau  curhat teman curhat  google aplikasi ajak curhat  menemukan apk  apk membantu  terimakasih riliv;23;bagu motivasi menenangkan pikiran kesepian membutuhkan teman teman menjauh tau curhat teman curhat googl aplikasi ajak curhat menemukan apk apk membantu terimakasih riliv
ok banget;5;Positive;2;ok;1;ok
aplikasi yang sangat bagus dan sangat membantu;5;Positive;7;aplikasi bagus membantu;3;aplikasi bagu membantu
mengurangi kecemasan, kegundahan, dan stress yang saya alami. dengan meditasi, menulis jurnal, dan mood tracker, banyak hal yang ternyata harus saya syukuri meskipun itu berupa ujian. banyak hal yang bisa dikendalikan, salah satunya emosi negatif, semenjak menggunakan riliv. terima kasih riliv!;5;Positive;52;mengurangi kecemasan kegundahan stress alami  meditasi menulis jurnal mood tracker syukuri ujian  dikendalikan salah satunya emosi negatif semenjak riliv  terima kasih riliv ;22;mengurangi kecemasan kegundahan stress alami meditasi menuli jurnal mood tracker syukuri ujian dikendalikan salah satunya emosi negatif semenjak riliv terima kasih riliv
suka bangetttt;5;Positive;2;suka bangetttt;2;suka bangetttt
sangat membantu;5;Positive;2;membantu;1;membantu
terimakasih;5;Positive;1;terimakasih;1;terimakasih
aplikasi ini bagus banget cocok buat kalian yang butuh konsul atau meditasi. buat kalian yang masih bingung coba deh download nanti di kasi arahan gampang bangett. aku kasi bintang 5 karena emang sebagus itu setelah download aplikasi ini tidurku lebih nyenyak ga sering overthinking dan lebih relax :) terimakasih;5;Positive;52;aplikasi bagus cocok butuh konsul meditasi  bingung coba deh kasi arahan gampang bangett  kasi bintang  emang sebagus aplikasi tidurku nyenyak ga overthinking relax   terimakasih;24;aplikasi bagu cocok butuh konsul meditasi bingung coba deh kasi arahan gampang bangett kasi bintang emang sebagu aplikasi tidurku nyenyak ga overthink relax terimakasih
sukaa bangett sama app riliv!! dari dulu suka nyari2 app meditasi tapi yang pake bahasa indonesia gaada, sekarang ada riliv. terima kasih banyakk!!;5;Positive;29;sukaa bangett app riliv   suka nyari app meditasi pake bahasa indonesia gaada riliv  terima kasih banyakk  ;16;sukaa bangett app riliv suka nyari app meditasi pake bahasa indonesia gaada riliv terima kasih banyakk
kok batas usianya di tulis 3 tahun tp pas daftar tidak mencapai batas usia ya?;2;Negative;16;batas usianya tulis  tp pas daftar mencapai batas usia ;9;bata usianya tuli tp pa daftar mencapai bata usia
woy riliv jangan permaluin gw dong gw udah beli paket dan disuruh bayar di alfamart eh setelah sampe alfamart pada bilang gak menerima pembayaran rilif gw udah kunjungi 4 alfamart woi gaada yg bisa;1;Negative;34;woy riliv permaluin gw gw udah beli paket disuruh bayar alfamart eh sampe alfamart bilang gak menerima pembayaran rilif gw udah kunjungi  alfamart woi gaada;25;woy riliv permaluin gw gw udah beli paket disuruh bayar alfamart eh samp alfamart bilang gak menerima pembayaran rilif gw udah kunjungi alfamart woi gaada
bagus;3;Neutral;1;bagus;1;bagu
harus langganan:(;4;Positive;4;langganan  ;1;langganan
kenapa aplikasi nya gak bisaa dibuka? aku udah ulang berkali kali download tapi tetep gakbisa dibuka ..;1;Negative;18;aplikasi gak bisaa dibuka  udah ulang berkali kali tetep gakbisa dibuka ;11;aplikasi gak bisaa dibuka udah ulang berkali kali tetep gakbisa dibuka
silahkan dicoba, ini kodeku rczepe;5;Positive;6;silahkan dicoba kodeku rczepe;4;silahkan dicoba kodeku rczepe
hai, aplikasi ini sangat bagus. teman-teman bisa pakai kode referralku liivfq ^^;5;Positive;14;hai aplikasi bagus  temanteman pakai kode referralku liivfq ;8;hai aplikasi bagu temanteman pakai kode referralku liivfq
tampilannya sangat ramah dengan banyak fitur didalamnya. fitur-fiturnya sangat membantu diri saya. terimakasih.;5;Positive;16;tampilannya ramah fitur didalamnya  fiturfiturnya membantu  terimakasih ;7;tampilannya ramah fitur didalamnya fiturfiturnya membantu terimakasih
membantu banget, btw aku ada kode refferal buat kalian biar bisa akses semuanya selama seminggu rqbjck ;5;Positive;17;membantu btw kode refferal biar akses seminggu rqbjck;8;membantu btw kode reffer biar aks seminggu rqbjck
bagus tapi kenapa harus berbayar? aku ga mampu kak?!;3;Neutral;12;bagus berbayar  ga kak  ;4;bagu berbayar ga kak
berguna bgt buat kalian yg lagi ada masalah mental dan susah buat ceritain ke orang2. pokoknya ni apk worth it banget sih;5;Positive;23;berguna mental susah ceritain orang  pokoknya ni apk worth it;10;berguna mental susah ceritain orang pokoknya ni apk worth it
ga bisa berkata-kata lagi :) aplikasi ini bener-bener penyelamat hidupku, disini kalan bisa konsul psikologi, kalian bisa meditasi yang worth it bangett, ada jurnal menulis jugaa. temen-temen bisa pake kode ini yaa ipxfvs;5;Positive;38;ga berkatakata   aplikasi benerbener penyelamat hidupku kalan konsul psikologi meditasi worth it bangett jurnal menulis jugaa  tementemen pake kode yaa ipxfvs;21;ga berkatakata aplikasi benerben penyelamat hidupku kalan konsul psikolog meditasi worth it bangett jurnal menuli jugaa tementemen pake kode yaa ipxfv
halo bagaimana cara menghapus semua notifikasi reliv yang berada di kalender tanpa menghapusnya satu persatu?;4;Positive;16;halo menghapus notifikasi reliv kalender menghapusnya persatu ;7;halo menghapu notifikasi reliv kalend menghapusnya persatu
suaranyaa ademm:);5;Positive;4;suaranyaa ademm  ;2;suaranyaa ademm
cool;5;Positive;1;cool;1;cool
baru pertama coba, sudah bagus dan saya nyaman;4;Positive;9;coba bagus nyaman;3;coba bagu nyaman
rating du'a dlu, kalau bgus ta kasih 5;2;Negative;11;rating du a dlu bgus ta kasih ;7;rate du a dlu bgu ta kasih
team riliv benar-benar membantu;5;Positive;4;team riliv benarbenar membantu;4;team riliv benarbenar membantu
aplikasi yang lumayan membantu. kode refeal buat akses konten selama 7 hari, zacrss. saya akan merasa sangat senang apabila audionya dapat didownload sehingga bisa diputar secara offline, mungkin bisa dibatasi untuk penyimpanannya hanya berlaku 1-3 hari. terima kasih riliv.;5;Positive;45;aplikasi lumayan membantu  kode refeal akses konten  zacrss  senang audionya didownload diputar offline dibatasi penyimpanannya berlaku   terima kasih riliv ;19;aplikasi lumayan membantu kode refeal aks konten zacrss senang audionya didownload diputar offlin dibatasi penyimpanannya berlaku terima kasih riliv
aplikasi ini bener bener bagus si. aku sering bgt mengalami anxiety. aku coba buat meditasi sama atur pernafasan alhamdulillah mood ku balik normal lagi;5;Positive;26;aplikasi bener bener bagus si  mengalami anxiety  coba meditasi atur pernafasan alhamdulillah mood ku normal;15;aplikasi bener bener bagu si mengalami anxieti coba meditasi atur pernafasan alhamdulillah mood ku normal
alhamdullilah udh bisa login, makasih krana udh fast respon semoga bisa membantu;5;Positive;13;alhamdullilah udh login makasih krana udh fast respon semoga membantu;10;alhamdullilah udh login makasih krana udh fast respon semoga membantu
thanks for giving me so much motivation to be a better person;5;Positive;12;thanks for giving me so much motivation to be a better person;12;thank for give me so much motiv to be a better person
sangat membantu=);5;Positive;3;membantu ;1;membantu
susah kali masuk ke konselingnya, selalu dibilang gagal login padahal lagi sesi konseling;2;Negative;14;susah kali masuk konselingnya dibilang gagal login sesi konseling;9;susah kali masuk konselingnya dibilang gagal login sesi konsel
sebenarnya agak sedikit kecewa ke bagian konselingnya. karena ditanya hal yang sama terus menerus jadi berasa chattingan sama robot. dan juga tidak menemukan solusi yang sebelumnya saya gatau. meskipun saya konselingnya dapet gratis tapi masa gitu sih dijawabnya kayak ala kadarnya. . . yg awalnya mau langganan jadi gajadi;2;Negative;53;kecewa konselingnya  menerus berasa chattingan robot  menemukan solusi gatau  konselingnya dapet gratis gitu dijawabnya kayak ala kadarnya    langganan gajadi;19;kecewa konselingnya meneru berasa chattingan robot menemukan solusi gatau konselingnya dapet grati gitu dijawabnya kayak ala kadarnya langganan gajadi
